25
2
1
3
r
1


=======Generated Graph=======
Num_Nodes = 25
initial node = 1
end node = 3
========== EDGES ==========
0,1,[1, 3, 2],4200450.0
0,2,[2, 1, 5],8390661.0
0,3,[4, 1, 2],16779266.0
0,4,[4, 4, 3],16785411.0
0,5,[4, 6, 6],16789510.0
0,6,[6, 1, 4],25167876.0
0,7,[1, 4, 1],4202497.0
0,8,[5, 4, 2],20979714.0
0,9,[3, 2, 2],12587010.0
0,10,[2, 3, 4],8394756.0
0,11,[5, 2, 4],20975620.0
0,12,[6, 5, 5],25176069.0
0,13,[6, 3, 5],25171973.0
0,14,[3, 1, 2],12584962.0
0,15,[6, 5, 1],25176065.0
0,16,[4, 4, 6],16785414.0
0,17,[1, 4, 1],4202497.0
0,18,[6, 4, 5],25174021.0
0,19,[5, 3, 1],20977665.0
0,20,[4, 2, 2],16781314.0
0,21,[1, 5, 4],4204548.0
0,22,[5, 3, 6],20977670.0
0,23,[2, 2, 3],8392707.0
0,24,[5, 6, 6],20983814.0
1,2,[5, 6, 2],20983810.0
1,3,[2, 2, 3],8392707.0
1,4,[6, 1, 3],25167875.0
1,5,[6, 3, 5],25171973.0
1,6,[4, 6, 2],16789506.0
1,7,[3, 4, 3],12591107.0
1,8,[1, 5, 1],4204545.0
1,9,[6, 2, 3],25169923.0
1,10,[1, 2, 2],4198402.0
1,11,[3, 6, 4],12595204.0
1,12,[5, 5, 1],20981761.0
1,13,[4, 5, 5],16787461.0
1,14,[4, 2, 2],16781314.0
1,15,[6, 6, 4],25178116.0
1,16,[5, 6, 1],20983809.0
1,17,[1, 5, 6],4204550.0
1,18,[6, 4, 2],25174018.0
1,19,[3, 5, 5],12593157.0
1,20,[3, 6, 4],12595204.0
1,21,[2, 6, 1],8400897.0
1,22,[1, 1, 3],4196355.0
1,23,[5, 1, 5],20973573.0
1,24,[1, 5, 6],4204550.0
2,3,[2, 2, 5],8392709.0
2,4,[4, 4, 1],16785409.0
2,5,[5, 1, 3],20973571.0
2,6,[6, 1, 5],25167877.0
2,7,[5, 2, 5],20975621.0
2,8,[2, 5, 5],8398853.0
2,9,[3, 6, 4],12595204.0
2,10,[1, 3, 6],4200454.0
2,11,[3, 1, 2],12584962.0
2,12,[2, 4, 2],8396802.0
2,13,[2, 6, 6],8400902.0
2,14,[6, 3, 6],25171974.0
2,15,[6, 2, 5],25169925.0
2,16,[1, 6, 4],4206596.0
2,17,[3, 2, 4],12587012.0
2,18,[2, 5, 3],8398851.0
2,19,[4, 4, 6],16785414.0
2,20,[1, 5, 4],4204548.0
2,21,[6, 1, 1],25167873.0
2,22,[5, 3, 5],20977669.0
2,23,[1, 1, 2],4196354.0
2,24,[5, 5, 4],20981764.0
3,4,[4, 1, 6],16779270.0
3,5,[3, 4, 2],12591106.0
3,6,[1, 3, 4],4200452.0
3,7,[5, 4, 5],20979717.0
3,8,[4, 1, 5],16779269.0
3,9,[2, 2, 5],8392709.0
3,10,[2, 4, 5],8396805.0
3,11,[5, 3, 6],20977670.0
3,12,[6, 6, 3],25178115.0
3,13,[3, 6, 2],12595202.0
3,14,[4, 5, 6],16787462.0
3,15,[4, 2, 5],16781317.0
3,16,[6, 4, 1],25174017.0
3,17,[5, 6, 3],20983811.0
3,18,[2, 2, 3],8392707.0
3,19,[3, 5, 1],12593153.0
3,20,[2, 2, 2],8392706.0
3,21,[4, 5, 2],16787458.0
3,22,[6, 3, 4],25171972.0
3,23,[4, 5, 5],16787461.0
3,24,[5, 3, 5],20977669.0
4,5,[3, 3, 1],12589057.0
4,6,[3, 1, 4],12584964.0
4,7,[6, 6, 2],25178114.0
4,8,[1, 2, 1],4198401.0
4,9,[1, 2, 3],4198403.0
4,10,[3, 6, 2],12595202.0
4,11,[2, 6, 6],8400902.0
4,12,[3, 5, 6],12593158.0
4,13,[1, 2, 3],4198403.0
4,14,[2, 6, 5],8400901.0
4,15,[6, 5, 1],25176065.0
4,16,[5, 5, 3],20981763.0
4,17,[3, 2, 5],12587013.0
4,18,[5, 1, 2],20973570.0
4,19,[5, 3, 4],20977668.0
4,20,[6, 6, 6],25178118.0
4,21,[6, 6, 2],25178114.0
4,22,[6, 2, 2],25169922.0
4,23,[4, 1, 5],16779269.0
4,24,[5, 2, 4],20975620.0
5,6,[6, 4, 1],25174017.0
5,7,[2, 2, 5],8392709.0
5,8,[5, 2, 6],20975622.0
5,9,[3, 1, 3],12584963.0
5,10,[4, 3, 4],16783364.0
5,11,[4, 3, 1],16783361.0
5,12,[5, 4, 2],20979714.0
5,13,[6, 1, 6],25167878.0
5,14,[3, 1, 4],12584964.0
5,15,[4, 5, 1],16787457.0
5,16,[1, 6, 1],4206593.0
5,17,[4, 6, 3],16789507.0
5,18,[4, 1, 5],16779269.0
5,19,[3, 1, 6],12584966.0
5,20,[2, 5, 5],8398853.0
5,21,[2, 4, 1],8396801.0
5,22,[6, 4, 5],25174021.0
5,23,[6, 6, 5],25178117.0
5,24,[2, 5, 6],8398854.0
6,7,[2, 1, 3],8390659.0
6,8,[1, 5, 1],4204545.0
6,9,[6, 4, 2],25174018.0
6,10,[6, 2, 1],25169921.0
6,11,[6, 5, 3],25176067.0
6,12,[1, 4, 6],4202502.0
6,13,[1, 4, 4],4202500.0
6,14,[1, 2, 1],4198401.0
6,15,[1, 2, 6],4198406.0
6,16,[2, 5, 2],8398850.0
6,17,[3, 3, 2],12589058.0
6,18,[3, 5, 4],12593156.0
6,19,[1, 2, 6],4198406.0
6,20,[1, 2, 3],4198403.0
6,21,[4, 5, 5],16787461.0
6,22,[4, 5, 1],16787457.0
6,23,[3, 4, 1],12591105.0
6,24,[1, 3, 6],4200454.0
7,8,[2, 3, 6],8394758.0
7,9,[6, 1, 6],25167878.0
7,10,[6, 5, 6],25176070.0
7,11,[1, 6, 3],4206595.0
7,12,[4, 1, 4],16779268.0
